sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-19-5960-01A,0.96,0.9944463441167507,0.954116679189555,0.9152703427417971,0.991037825117824,0.5998957076657694,0.9944463441167507,0.9176970562587519,0.07147339658594361,0.6468443148950953,0.6468443148950953,0.9490089155873747,1.0
TCGA-26-1442-01A,0.78,0.9533252589923623,0.7693782893990303,0.7592058585264845,0.9336136261353373,0.14342345168318946,0.9533252589923623,0.7173584789957574,0.0,0.5973824858181588,0.5973824858181588,0.8733809770108735,0.9886867358105178
TCGA-26-5132-01A,0.88,0.9359321063730263,0.7384098732055862,0.7193462924425464,0.9162090252715637,0.14898987950664122,0.9359321063730265,0.7002161224092492,0.0,0.4057322181480616,0.4057322181480616,0.9200811269262872,0.987338842472429
TCGA-26-5133-01A,0.88,0.9806248638131153,0.7969880284924438,0.8133501354783921,0.9701907687943251,0.11729735252844206,0.9806248638131153,0.9223426204275932,0.6965667360902613,0.7038402797752358,0.7038402797752358,0.6191717387476464,0.9979537475080875
TCGA-26-5134-01A,0.92,0.9514082631481879,0.8168995076623264,0.8227741088875945,0.9390696028715222,0.32435357563342704,0.9514082631481876,0.9128668753525571,0.0,0.7050085441022232,0.7050085441022232,0.8746277183892647,0.98358592381362
TCGA-26-5135-01A,0.81,0.9391583635290861,0.8246194790920359,0.7575360465997919,0.9216033443340292,0.3088351923343531,0.9391583635290862,0.7755938059641966,0.0,0.48133000880110877,0.48133000880110877,0.8205409058262073,0.9561797613026541
TCGA-26-5136-01B,0.83,0.9378512264470819,0.6497179054031681,0.6770982296113067,0.8629148415701857,0.09182836815792728,0.9378512264470821,0.6754885408500901,0.0,0.5053967290054983,0.5053967290054983,0.908197091657194,0.986372796189188
TCGA-26-5139-01A,0.8,0.9662353343451768,0.7564420664039262,0.7562295735671272,0.9485663646529777,0.15762229408959474,0.9662353343451768,0.8765313275931562,0.7673522573166716,0.5701107202892927,0.5701107202892927,0.8087865835519774,0.9957374440748925
TCGA-27-1830-01A,0.67,0.9627200811047103,0.7187742909697094,0.7314847164128553,0.9452340579033758,0.15357725613741666,0.9627200811047103,0.7691429282381814,0.6764558585169408,0.5691139551072877,0.5691139551072877,0.8179199397386332,0.990741657134807
TCGA-27-1831-01A,0.7,0.8216803209643482,0.6414327400185516,0.5220551370943216,0.7814557857540664,0.05838773257214184,0.8216803209643481,0.6448592653516478,0.0,0.40981135687631454,0.40981135687631454,0.8946309178719662,0.8121038659154156
TCGA-27-1832-01A,0.58,0.936591284315482,0.6723794165953283,0.6104068343534804,0.912336705419355,0.09339517062452848,0.9365912843154818,0.6884374350794421,0.6635140530943924,0.4662339419200855,0.4662339419200855,0.8048662109409742,0.9755510548971592
TCGA-27-1834-01A,0.73,0.9790842826794329,0.7896005656975823,0.5834248512592985,0.9640593015313053,0.14331712430836932,0.9790842826794328,0.7587709478564764,0.7963341018085239,0.6527679235445744,0.6527679235445744,0.8513255398190572,1.0
TCGA-27-1835-01A,0.87,0.910951366553824,0.7732935448405004,0.7414079933383574,0.8887793612578719,0.24696957833193256,0.910951366553824,0.8200083059303711,0.0,0.34055481008986016,0.34055481008986016,0.8826512367990336,0.8969625706151647
