"","B","NK","CD4T","CD8T","Mono","Neutro","Eosino"
"TCGA-FG-8186-01",0.0413098046815887,0.249698287470014,0.386127967159039,0,0.232189797049091,0,0.0906741436402672
"TCGA-S9-A6U6-01",0.107159585997973,0.131106400050954,0.284293375999132,0,0.345374237473395,0,0.132066400478545
"TCGA-HT-8015-01",0.0435164734608366,0.0860607682106052,0.0939319681718888,0,0.61046020069595,0,0.16603058946072
"TCGA-RY-A845-01",0.11251621432149,0.229140942243248,0.288825854539707,0,0.265398076623501,0,0.104118912272054
"TCGA-DU-7010-01",0.139632525572781,0.137573955848666,0.335099129600254,0,0.19436914965642,0,0.19332523932188
"TCGA-S9-A6U2-01",0.144017660997395,0.180731529018446,0.162938608021256,0,0.393991160821846,0,0.118321041141058
"TCGA-S9-A6WN-01",0.0217099599317085,0.102779295524672,0.0848314163274072,0,0.698259254267233,0,0.0924200739489795
"TCGA-DU-A7TD-01",0.00526714812483203,0.0945452846072903,0.0166366326594966,0,0.68384359519484,0,0.199707339413541
"TCGA-DU-6405-01",0.0043081561662564,0.207249244140202,0.212679140241376,0,0.501904713129437,0,0.0738587463227291
"TCGA-FG-8182-01",0.0797888243952598,0.12661275678465,0.217524178358766,0,0.386501834437713,0,0.189572406023611
"TCGA-QH-A6X3-01",0.16570207811303,0.137630731503659,0.197804969924394,0,0.336685992014864,0,0.162176228444054
"TCGA-DU-6401-01",0.0238213727128317,0.291741930160613,0.286182003955188,0,0.398254693171367,0,0
"TCGA-DU-6396-01",0.0742219445724283,0.0649093063281013,0.135340232402523,0,0.533896095239453,0,0.191632421457495
"TCGA-E1-A7YH-01",0.0704168281939473,0.213919810116678,0.279337906287152,0,0.303518322121967,0,0.132807133280256
"TCGA-DU-7306-01",0.0503592165434298,0.1938903251626,0.234300779662433,0,0.34497338203922,0,0.176476296592317
"TCGA-HT-A74J-01",0.0611505393568759,0.0925233457081926,0.193015125349225,0,0.402827769256708,0,0.250483220328998
"TCGA-HT-A74H-01",0.0715375212525644,0.181183496807158,0.147008781451679,0,0.436309440941,0,0.163960759547599
"TCGA-DH-A7US-01",0.0245422128730699,0.267158669899933,0.312124403434233,0,0.396174713792764,0,0
"TCGA-FG-A87N-01",0.123196856971224,0.189051315361075,0.191961982261239,0,0.339526737428595,0,0.156263107977867
"TCGA-HT-7478-01",0.0893519669965663,0.108330910492043,0.166237358700452,0,0.545926627375865,0,0.0901531364350741
"TCGA-DU-7290-01",0.0498940015964261,0.105499564784231,0.00361659714922274,0,0.634442331788182,0,0.206547504681938
"TCGA-DB-A4XE-01",0.118459676356706,0.0783805472755149,0.264421671081565,0,0.331088771825328,0,0.207649333460886
"TCGA-DB-A64L-01",0.00490793290022584,0.0217115395485975,0.143594297846917,0,0.487033841117588,0,0.342752388586672
"TCGA-VV-A829-01",0,0.00761205240340891,0.144878519152344,0,0.609883846479588,0,0.237625581964659
"TCGA-HT-A61B-01",0.13135929562504,0.082678646153371,0.158192726310686,0,0.366400327707386,0,0.261369004203516
"TCGA-DH-A66B-01",0.0936109860548637,0.147865036606131,0.285290821438588,0,0.346423534568699,0,0.126809621331719
"TCGA-HT-7603-01",0.0858284593486681,0.13545923639681,0.197277459352897,0,0.408556298002414,0,0.172878546899211
"TCGA-DU-6397-02",0.0630232382094294,0.0497785750968135,0.119647203270425,0,0.455910807943978,0,0.311640175479354
"TCGA-DU-6397-01",0.101641942755172,0.056431070296955,0.204941164396652,0,0.450752203932432,0,0.186233618618789
"TCGA-HT-A4DS-01",0,0.148098777113183,0.183322825950365,0,0.546446744298774,0,0.122131652637678
"TCGA-DU-5853-01",0.0261481925598212,0.130608094547966,0.270996420610478,0,0.358683591477277,0,0.213563700804458
"TCGA-CS-6670-01",0.0401193438620575,0.044196046158474,0.0121320309418199,0,0.68806515025272,0,0.215487428784929
"TCGA-DU-7014-01",0.0700196721716052,0.113801581318696,0.176842549829177,0,0.397692273050002,0,0.24164392363052
"TCGA-QH-A65X-01",0.0986302536341332,0.116297444687342,0.227235217818607,0,0.305907547122902,0,0.251929536737016
"TCGA-TM-A84B-01",0.250420071839791,0.117711066322748,0.151885719706701,0,0.479983142130761,0,0
"TCGA-DB-A64P-01",0.115323731442954,0.157156924212143,0.246444078994628,0,0.311427395840754,0,0.16964786950952
"TCGA-FG-5965-02",0.0372884882987547,0.179217667471889,0.254038834047815,0,0.339490553256676,0,0.189964456924866
"TCGA-FG-A70Y-01",0.162381736076967,0.099820751656035,0.167786138324494,0,0.400547432270099,0,0.169463941672406
"TCGA-TQ-A7RV-01",0.0928913782725434,0,0.0509121899961329,0,0.453848663747013,0,0.402347767984311
"TCGA-TQ-A7RV-02",0.0465637717024425,0.117938442823086,0.195284449906186,0,0.43905585462008,0,0.201157480948206
"TCGA-HT-A5R7-01",0.044640356501102,0.176173812061283,0.251499066727208,0,0.320607274630077,0,0.20707949008033
"TCGA-HW-A5KL-01",0.151593285916721,0.156402181590231,0.271647844873309,0,0.283052473319864,0,0.137304214299875
"TCGA-DU-8158-01",0.0366985108352385,0.150733363548386,0.0757952687270326,0,0.610104847426755,0,0.126668009462587
"TCGA-HT-7474-01",0.07991286496783,0.0835605125117701,0.129832130741624,0,0.444134490440756,0,0.26256000133802
"TCGA-DH-A7UU-01",0.128688129845357,0,0,0.205888030936761,0.463788413286058,0,0.201635425931825
"TCGA-QH-A6CZ-01",0.00568445621356352,0.162657576442467,0.188676464632659,0,0.35561944294,0,0.28736205977131
"TCGA-DH-A669-02",0.0979490026129276,0.0724297343012118,0.117608658567287,0.00944947283020367,0.450199926833708,0,0.252363204854661
"TCGA-DH-A669-01",0.0486621169965745,0.181700508376144,0.119501598211546,0,0.403931076084367,0,0.246204700331368
"TCGA-QH-A6X9-01",0.0591983001391735,0.203518542839197,0.299382139430307,0,0.366979282660614,0,0.0709217349307088
"TCGA-P5-A5EZ-01",0.0611436419794996,0.0694606663882213,0.0918077259167557,0,0.564922051794341,0,0.212665913921183
"TCGA-DU-5871-01",0.0869161352441953,0.0989058562594122,0.187120726367154,0,0.504180082027622,0,0.122877200101616
"TCGA-TQ-A7RJ-01",0.0723445948367472,0.192996907814775,0.396986058116729,0,0.266833326603445,0,0.0708391126283033
"TCGA-WY-A858-01",0.106608955392454,0.114917664309946,0.130670441006359,0,0.451448423948565,0,0.196354515342676
"TCGA-TM-A84J-01",0.0212768457123191,0,0,0.0422465172357269,0.376963129190964,0,0.55951350786099
"TCGA-VM-A8CB-01",0.0269199885181446,0.0744021198709962,0.38900023655072,0,0.249852356504105,0,0.259825298556035
"TCGA-HT-7483-01",0.145769676516377,0.115442321910828,0.232681601457965,0,0.3232383290198,0,0.182868071095031
"TCGA-HT-7687-01",0.0870403434161747,0.127776758548762,0.239345150134872,0,0.393665791688751,0,0.152171956211441
"TCGA-TM-A84G-01",0.0822043457488199,0.0877283621369199,0.327450198877375,0,0.315983834319687,0,0.186633258917198
"TCGA-E1-A7Z6-01",0.0955332678356619,0.141467461182879,0.264945935592361,0,0.402887607107226,0,0.0951657282818716
"TCGA-TM-A84I-01",0.0667896039517512,0.129429030203052,0.13344899183086,0,0.393458038579548,0,0.276874335434789
"TCGA-CS-5394-01",0.187574949772439,0,0.205799581582938,0,0.371768901653495,0,0.234856566991128
"TCGA-HT-A617-01",0.0378039600526533,0.137764785723387,0.120276795424859,0,0.595071665936245,0,0.109082792862856
"TCGA-DU-A76O-01",0.0965978373359288,0.142529011876823,0.288967815486451,0,0.352689921543668,0,0.119215413757129
"TCGA-DU-A5TW-01",0.112216806944046,0.245119361217297,0.195675906956185,0,0.260728235603154,0,0.186259689279318
"TCGA-HT-7857-01",0.046302954160786,0.0722788386701989,0.0812391390066774,0,0.675017769157876,0,0.125161299004462
"TCGA-WY-A85A-01",0.11786784059884,0.210416279340312,0.280375747654492,0,0.330616144133959,0,0.0607239882723979
"TCGA-FG-5962-01",0.0737702918455515,0.083032183845694,0.323768739623343,0,0.519428784685412,0,0
