sample,AC,MES,NPC,OPC,MES_minus_mean_other
TCGA-FG-A60L-01A,0.9606520782242345,0.9190930999743199,0.924378308881565,0.9538831657936128,-0.027211417658817516
TCGA-TQ-A7RR-01A,0.9580566781181336,0.9073164115857161,0.9292873930160013,0.9654917225460594,-0.04362885297434871
TCGA-HT-7691-01A,0.9711581126069756,0.9479267950960661,0.902334657086285,0.9721566133883554,-0.0006229992644725124
TCGA-DU-6407-02B,0.9506424511984185,0.9250407514956238,0.9281053705747025,0.9421251318889722,-0.015250233058407336
TCGA-QH-A6CU-01A,0.9662261438846245,0.9294865604201282,0.9133156165187059,0.9606493788732037,-0.017243819338716326
TCGA-DU-6407-02A,0.9627853899476846,0.9261829091007527,0.9335278897599055,0.9720475935252583,-0.029937381976863353
TCGA-F6-A8O3-01A,0.9539957471041428,0.8758444778065306,0.9450094633912595,0.9693448317961352,-0.08027220295731519
TCGA-CS-4944-01A,0.9708532272677757,0.93113125273902,0.9257694714683963,0.969301152245075,-0.02417669758806229
TCGA-DB-A64S-01A,0.9600188377956858,0.9143632377611991,0.9248371551491346,0.9665008275842811,-0.03608903574850142
TCGA-S9-A6TU-01A,0.9502467866369444,0.9089789372565976,0.9263541223445811,0.9687945410585991,-0.03948621275677722
TCGA-HW-7489-01A,0.9623086883243751,0.9087321053744419,0.9486530893845753,0.9714876360018315,-0.05208436586248533
TCGA-E1-5322-01A,0.9539419438089896,0.9072483704888935,0.9393283235854795,0.9799940495562409,-0.050506401828009806
TCGA-DU-A7TG-01A,0.9591865473163448,0.9166181050774022,0.93697920297572,0.9550114945244818,-0.033774309861446694
TCGA-TQ-A7RV-01A,0.9557674918276559,0.8953648648945254,0.9393457519309404,0.9756771135979813,-0.06156525422433379
TCGA-E1-A7YW-01A,0.9583595707426982,0.9109006409763971,0.9341435911366247,0.9649065239705856,-0.04156925430690572
