sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-DH-5143-01A,nnls,0.3487743051852301,0.0,0.0,0.0,0.0,0.4854956919464271,0.011316228090728459,0.15441377477761423
TCGA-DH-5144-01A,nnls,0.1433086934472338,0.0,0.0,0.0,0.0,0.7598979457343576,0.02505192682017699,0.07174143399823155
TCGA-DH-A669-01A,nnls,0.5379184306712322,0.0,0.0,0.0,0.0,0.0,0.09880797431310709,0.36327359501566053
TCGA-DH-A669-02A,nnls,0.30931399616419547,0.0,0.0,0.0,0.0,0.5076061477584816,0.08307359548747095,0.10000626058985208
TCGA-DH-A66B-01A,nnls,0.6994762690220925,0.0,0.0,0.0,0.0,0.11975235168574819,0.05510694407021784,0.12566443522194157
TCGA-DH-A66D-01A,nnls,0.3514676344146169,0.0,0.0,0.0,0.0,0.4739464082156109,0.04703514220258223,0.12755081516719005
TCGA-DH-A66F-01A,nnls,0.15904566029378003,0.0,0.0,0.0,0.0,0.7305273674962283,0.011649771578194398,0.09877720063179728
TCGA-DH-A66G-01A,nnls,0.6652967968582728,0.0,0.0,0.0,0.0,0.0,0.00866068868972592,0.3260425144520012
TCGA-DH-A7UR-01A,nnls,0.12855080647348893,0.0,0.0,0.0,0.0,0.7040915614723983,0.040750185661399776,0.12660744639271307
TCGA-DH-A7US-01A,nnls,0.10321646682029835,0.0,0.0,0.0,0.0,0.7090576299761739,0.1046480076549465,0.0830778955485812
TCGA-DH-A7UT-01A,nnls,0.15545115448356714,0.0,0.0,0.0,0.0,0.6688841146848253,0.10592704990997516,0.06973768092163227
TCGA-DH-A7UU-01A,nnls,0.32243926758200825,0.0,0.0,0.0,0.0,0.5343843870043592,0.08493742663838923,0.05823891877524337
TCGA-DH-A7UV-01A,nnls,0.46705783050860433,0.0,0.0,0.0,0.0,0.2720125203057231,0.10604648172325147,0.1548831674624211
TCGA-DU-5847-01A,nnls,0.4690945200290613,0.17190241973211065,0.0,0.0,0.0,0.0,0.02927667220336996,0.3297263880354579
TCGA-DU-5849-01A,nnls,0.12612542930189347,0.0,0.0,0.0,0.0,0.644113675386399,0.09942672549836734,0.13033416981334026
TCGA-DU-5851-01A,nnls,0.11274358992130462,0.0,0.0,0.0,0.0,0.5771635681052448,0.15071049057164104,0.1593823514018094
