sample_id,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-12-0821-01A,nnls,0.9759051287795338,0.0,0.0,0.0,0.0,0.0,0.0,0.024094871220466264
TCGA-12-3650-01A,nnls,0.8987087381652034,0.051091290107713724,0.0,0.0,0.0,0.04126081430064005,0.00193283719331591,0.007006320233126953
TCGA-12-3652-01A,nnls,0.9653538616285416,0.001977096781311841,0.0,0.0,0.0,0.011895561238466329,0.0,0.020773480351680258
TCGA-12-3653-01A,nnls,0.9508179834598066,0.026177924571666383,0.0,0.0,0.0,0.01037676349130613,0.0,0.012627328477220765
TCGA-12-5295-01A,nnls,0.8526659962148603,0.09250537866857171,0.0,0.0,0.0,0.03758796151174323,0.0,0.017240663604824766
TCGA-12-5299-01A,nnls,0.9538193157640373,0.04384557563467113,0.0,0.0,0.0,0.0,0.0,0.0023351086012914296
TCGA-14-0736-02A,nnls,0.9486461013239762,0.024299134480695754,0.0,0.0,0.0,0.0,0.0,0.02705476419532802
TCGA-14-0781-01B,nnls,0.9531474676132132,0.012840346485267209,0.0,0.0,0.0,0.013873558139550197,0.0,0.020138627761969417
TCGA-14-0787-01A,nnls,0.9580734742627572,0.025877738198157658,0.0,0.0,0.0,0.0,0.0,0.016048787539085178
TCGA-14-0789-01A,nnls,0.8307779210472007,0.14337122247959402,0.0,0.0,0.0,0.008882512804511591,0.0,0.016968343668693667
TCGA-14-0790-01B,nnls,0.9712606252458862,0.0,0.0,0.0,0.0,0.0,0.0,0.028739374754113818
TCGA-14-0817-01A,nnls,0.828390305415278,0.1088922258329611,0.0,0.0,0.006470823858904535,0.04016957683620173,0.003359359897383643,0.012717708159271021
TCGA-14-0871-01A,nnls,0.6639954446862845,0.02786335917015134,0.0,0.0,0.2180596450200159,0.08966981508336018,0.0004117360401881493,0.0
TCGA-14-1034-01A,nnls,0.924872293504739,0.0442562621642658,0.0,0.0,0.0,0.005614134467935295,0.0,0.025257309863059987
TCGA-14-1034-02B,nnls,0.9267972083717027,0.02620888366283243,0.0,0.0,0.0,0.032599769475319285,0.0,0.014394138490145519
TCGA-14-1823-01A,nnls,0.9255074427522879,0.055564715186743906,0.0,0.0,0.0,0.0,0.0,0.018927842060968175
TCGA-14-1825-01A,nnls,0.9268731946720681,0.021622320837556403,0.0,0.0,0.0,0.01607123290555343,0.029072773197790107,0.006360478387031961
TCGA-14-1829-01A,nnls,0.8209929766201076,0.08757001080621311,0.0,0.0,0.0,0.06144517070771688,0.019254918932920115,0.010736922933042254
TCGA-14-2554-01A,nnls,0.9469900703280648,0.03816850657018905,0.0,0.0,0.0,0.0,0.0,0.014841423101746038
TCGA-15-0742-01A,nnls,0.9796098312068608,0.009551403543319745,0.0,0.0,0.0,0.0018754317545898059,0.0,0.008963333495229634
TCGA-15-1444-01A,nnls,0.8946139537084784,0.032673678553352105,0.0,0.0,0.0,0.0,0.04791712119631557,0.024795246541853912
